REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2019,96.8636693255983
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2020,104.963741841914
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2021,113.741841914431
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2022,123.252356780276
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2023,133.560551124003
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2024,144.728063814358
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2025,156.83466279913
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2026,169.94923857868
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2027,184.158810732415
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2028,199.561276287165
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2029,216.247280638144
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2030,234.332849891226
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2031,253.926758520667
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2032,275.163161711385
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2033,298.172588832487
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2034,323.107324147933
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2035,350.126903553299
"Region1","S1D1B1","IND_CHEM_BIO_001",1,"BIO",2018,181.554757614213
"Region1","S1D1B1","IND_CHEM_BIO_001",1,"BIO",2020,145.435653315321
"Region1","S1D1B1","IND_CHEM_BIO_001",1,"BIO",2025,215.796539033903
"Region1","S1D1B1","IND_CHEM_BIO_001",1,"BIO",2026,215.796539033903
"Region1","S1D1B1","IND_CHEM_BIO_001",1,"BIO",2027,226.359286003071
"Region1","S1D1B1","IND_CHEM_BIO_001",1,"BIO",2028,226.359286003071
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2018,503.893485908833
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2019,503.893485908833
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2020,503.893485908833
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2021,503.893485908833
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2025,983.073122112212
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2028,1148.12885988599
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2029,339.711687963937
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2031,240.190955923873
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2033,1487.07196339634
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2035,591.844216056196
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2020,155.29214527273
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2021,206.175753924721
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2022,206.175753924721
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2025,206.175753924721
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2026,26.0078394214577
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2027,206.175753924721
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2029,128.475326731102
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2031,206.175753924721
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2032,41.971117476432
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2033,206.175753924721
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2018,104.076143956875
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2020,0.101920032484827
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2021,104.076143956875
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2023,111.887045491627
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2024,111.887045491627
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2025,97.5363349732274
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2026,115.425845565919
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2027,115.425845565919
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2028,115.425845565919
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2029,115.425845565919
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2030,202.738107256202
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2031,202.738107256202
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2032,202.738107256202
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2033,238.146125212786
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2035,238.146125212786
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2018,276.626211684276
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2019,65.8981788864156
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2020,311.110185653312
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2021,348.725117777246
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2022,479.547864536454
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2023,451.641388908071
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2026,61.5650904173348
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2027,688.826512151215
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2028,688.826512151215
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2029,27.605258227882
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2030,688.826512151215
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2031,57.9452543424508
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2032,688.826512151215
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2033,785.76468345899
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2034,917.688107684476
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2035,252.1636815841
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2018,1147.96400829103
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2020,1535.63979387939
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2021,1535.63979387939
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2022,1556.17582337583
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2023,1556.17582337583
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2024,1556.17582337583
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2025,1042.64567183351
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2026,1611.12159801063
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2027,1611.12159801063
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2028,1611.12159801063
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2029,1668.74541443014
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2030,1668.74541443014
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2031,1668.74541443014
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2032,2593.37611671167
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2034,2593.37611671167
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2035,2692.28447074707
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2019,18.8857057160331
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2021,26.104180915453
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2022,26.104180915453
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2023,26.104180915453
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2024,26.104180915453
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2025,26.104180915453
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2026,6.30612121595045
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2027,26.9055668616862
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2028,26.9055668616862
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2031,81.4040156635243
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2032,35.7184277690164
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2034,81.4040156635243
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2018,37.4557689237753
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2019,37.4557689237753
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2021,38.8842884622659
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2022,74.3747209120912
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2023,74.3747209120912
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2026,171.151069498465
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2028,171.151069498465
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2030,171.151069498465
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2032,171.151069498465
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2035,171.151069498465
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2018,160.996455189559
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2019,240.591542473639
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2023,344.088149830221
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2024,344.088149830221
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2025,44.8413002175487
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2026,344.088149830221
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2027,255.530705637661
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2029,565.016903990399
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2030,239.501695002465
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2031,295.633735611603
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2035,542.402178686294
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2018,168.701170917092
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2021,1056.45162026612
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2025,1056.45162026612
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2027,1056.45162026612
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2018,247.000755688721
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2019,259.790435971105
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2020,499.345708070807
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2021,104.415501609952
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2022,511.867056520344
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2023,580.999758985899
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2024,580.999758985899
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2025,580.999758985899
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2027,580.999758985899
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2029,580.999758985899
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2030,580.999758985899
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2032,580.999758985899
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2033,962.553154425442
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2034,962.553154425442
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2035,1023.24339690994
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2022,698.274005629478
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2025,698.274005629478
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2028,698.274005629478
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2031,548.475094624744
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2033,698.274005629478
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2035,492.352470630892
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2018,59.4716231323132
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2019,59.4716231323132
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2020,96.513968848118
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2021,96.513968848118
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2022,2.69253206127745
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2023,96.513968848118
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2024,118.110819462833
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2025,118.110819462833
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2026,118.110819462833
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2027,118.110819462833
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2029,120.575221452145
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2030,120.575221452145
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2031,120.575221452145
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2032,120.575221452145
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2033,126.818597254725
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2034,247.552175935918
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2035,247.552175935918
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2018,50.154402170217
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2019,67.691321299304
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2021,67.691321299304
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2022,96.8332931293129
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2023,96.8332931293129
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2024,14.4707679124765
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2025,124.637602430243
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2026,124.637602430243
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2029,131.091328007801
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2030,131.091328007801
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2031,131.091328007801
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2032,131.091328007801
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2033,198.82532470916
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2034,53.3577471085372
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2035,198.82532470916
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO",2029,218.163098573854
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO_AUTOPRD",2029,218.163098573854
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2018,215.957736511417
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2019,392.397807112085
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2020,545.968179875166
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2022,545.968179875166
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2023,545.968179875166
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2024,200.097468395875
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2026,621.1707339581
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2027,570.458893341488
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2028,707.257177605447
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2029,707.257177605447
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2030,784.406847550596
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2031,1310.38037233723
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2032,1679.10511326618
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2033,1085.99193844346
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2020,680.077255325533
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2021,680.077255325533
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2022,680.077255325533
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2031,680.077255325533
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2033,580.978000460719
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2035,714.137853848641
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2018,340.232907890789
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2019,175.300242299386
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2020,269.240145225367
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2021,298.735827900427
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2022,363.274514361379
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2023,419.031268982992
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2024,410.640160041183
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2025,66.9747349736331
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2026,506.443327420227
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2027,378.72825498156
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2028,269.096996005711
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2029,506.443327420227
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2030,506.443327420227
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2031,176.579713155731
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2032,506.443327420227
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2033,506.443327420227
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2034,694.846128049936
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2035,694.846128049936
"Region1","S1D1B1","IND_OTH_LPG_001",1,"LPG",2019,3.58386426859301
"Region1","S1D1B1","IND_OTH_LPG_001",1,"LPG",2021,3.92171785056295
"Region1","S1D1B1","IND_OTH_LPG_001",1,"LPG",2033,16.3378152066715
"Region1","S1D1B1","IND_OTH_LPG_001",1,"LPG",2034,16.3378152066715
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2018,574.143225890947
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2019,574.143225890947
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2020,574.143225890947
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2021,477.085844435918
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2022,290.178866289769
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2024,604.049497561783
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2025,1016.13155043748
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2027,147.434165877735
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2028,967.262346564556
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2031,1017.74680836584
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2033,1023.57806441386
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2034,1023.57806441386
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2035,1128.27909621778
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2018,449.496307995403
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2019,449.496307995403
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2020,708.795188197466
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2021,708.795188197466
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2022,447.814581961062
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2023,575.011754549895
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2024,708.795188197466
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2025,364.942994333877
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2026,879.780927843803
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2027,1127.29468764193
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2028,567.453705374962
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2030,1234.24080501535
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2031,1352.03804811959
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2033,1352.03804811959
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2034,1352.03804811958
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2035,1352.03804811959
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2021,122.452289948995
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2022,122.452289948995
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2024,141.382914841351
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2027,141.382914841351
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2029,20.7466810007252
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2031,141.382914841351
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2033,141.382914841351
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2035,166.963039643464
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2018,116.075325112511
