REGION,TECHNOLOGY,YEAR,VALUE
"Region1","BIO_RESPRD",2018,199.236382155154
"Region1","BIO_RESPRD",2019,288.320148482153
"Region1","BIO_RESPRD",2020,525.036793515513
"Region1","BIO_RESPRD",2021,564.572858035931
"Region1","BIO_RESPRD",2022,592.104669133803
"Region1","BIO_RESPRD",2023,632.478785728487
"Region1","BIO_RESPRD",2024,660.418628096977
"Region1","BIO_RESPRD",2025,698.485061150657
"Region1","BIO_RESPRD",2026,702.675446847752
"Region1","BIO_RESPRD",2027,704.891870428565
"Region1","BIO_RESPRD",2028,704.891870428565
"Region1","BIO_RESPRD",2029,704.891870428565
"Region1","BIO_RESPRD",2030,704.891870428565
"Region1","BIO_RESPRD",2031,703.202161155256
"Region1","BIO_RESPRD",2032,704.891870428565
"Region1","BIO_RESPRD",2033,704.891870428565
"Region1","BIO_RESPRD",2034,704.891870428565
"Region1","BIO_RESPRD",2035,625.647235815632
"Region1","BIO_RESPRD2",2018,0.0355297430101817
"Region1","BIO_RESPRD2",2019,41.687939630456
"Region1","BIO_RESPRD2",2020,132.75774309234
"Region1","BIO_RESPRD2",2021,132.671881908318
"Region1","BIO_RESPRD2",2022,133.462982306238
"Region1","BIO_RESPRD2",2023,132.193014407052
"Region1","BIO_RESPRD2",2024,129.277979754308
"Region1","BIO_RESPRD2",2025,241.458153349856
"Region1","BIO_RESPRD2",2026,241.458153349856
"Region1","BIO_RESPRD2",2027,239.310538217193
"Region1","BIO_RESPRD2",2028,235.42532356409
"Region1","BIO_RESPRD2",2029,220.591865694394
"Region1","BIO_RESPRD2",2030,203.1652163694
"Region1","BIO_RESPRD2",2031,191.805948485353
"Region1","BIO_RESPRD2",2032,169.027790086488
"Region1","BIO_RESPRD2",2033,68.4419192610847
"Region1","BIO_RESPRD2",2034,44.4662971634982
"Region1","BIO_RESPRD2",2035,20.143624096211
"Region1","BIODSL_PROD_001",2018,103.6070630032
"Region1","BIODSL_PROD_001",2019,149.9324745097
"Region1","BIODSL_PROD_001",2020,273.03005383022
"Region1","BIODSL_PROD_001",2021,293.589629763875
"Region1","BIODSL_PROD_001",2022,307.906744219346
"Region1","BIODSL_PROD_001",2023,328.9021246638
"Region1","BIODSL_PROD_001",2024,343.431423867383
"Region1","BIODSL_PROD_001",2025,363.226760868776
"Region1","BIODSL_PROD_001",2026,365.405848594775
"Region1","BIODSL_PROD_001",2027,366.558434960252
"Region1","BIODSL_PROD_001",2028,366.558434960252
"Region1","BIODSL_PROD_001",2029,366.558434960252
"Region1","BIODSL_PROD_001",2030,366.558434960252
"Region1","BIODSL_PROD_001",2031,365.679750990773
"Region1","BIODSL_PROD_001",2032,366.558434960252
"Region1","BIODSL_PROD_001",2033,366.558434960252
"Region1","BIODSL_PROD_001",2034,366.558434960252
"Region1","BIODSL_PROD_001",2035,325.349576607193
"Region1","BIOETH_PROD_001",2018,0.019893473130001
"Region1","BIOETH_PROD_001",2019,23.3415115512072
"Region1","BIOETH_PROD_001",2020,74.33244294084
"Region1","BIOETH_PROD_001",2021,74.284368369719
"Region1","BIOETH_PROD_001",2022,74.727313721298
"Region1","BIOETH_PROD_001",2023,74.016245468674
"Region1","BIOETH_PROD_001",2024,72.384087208459
"Region1","BIOETH_PROD_001",2025,135.19493468637
"Region1","BIOETH_PROD_001",2026,135.19493468637
"Region1","BIOETH_PROD_001",2027,133.992462607611
"Region1","BIOETH_PROD_001",2028,131.817090461417
"Region1","BIOETH_PROD_001",2029,123.511682919594
"Region1","BIOETH_PROD_001",2030,113.754320475588
"Region1","BIOETH_PROD_001",2031,107.394148088104
"Region1","BIOETH_PROD_001",2032,94.6404199812365
"Region1","BIOETH_PROD_001",2033,38.321343371268
"Region1","BIOETH_PROD_001",2034,24.8971428687
"Region1","BIOETH_PROD_001",2035,11.2786249138919
"Region1","COM_CWH_BIO_001",2018,25.352774649
"Region1","COM_CWH_BIO_001",2019,38.673736793
"Region1","COM_CWH_BIO_001",2020,52.624731597
"Region1","COM_CWH_BIO_001",2021,67.257550286
"Region1","COM_CWH_BIO_001",2022,82.628241968
"Region1","COM_CWH_BIO_001",2023,98.797463061
"Region1","COM_CWH_BIO_001",2024,115.830856054
"Region1","COM_CWH_BIO_001",2025,133.799459746
"Region1","COM_CWH_BIO_001",2026,152.78015254
"Region1","COM_CWH_BIO_001",2027,172.856132732
"Region1","COM_CWH_BIO_001",2028,194.117437618
"Region1","COM_CWH_BIO_001",2029,216.66150621
"Region1","COM_CWH_BIO_001",2030,240.5937872
"Region1","COM_CWH_BIO_001",2031,260.3716551
"Region1","COM_CWH_BIO_001",2032,281.7753508
"Region1","COM_CWH_BIO_001",2033,304.9385245
"Region1","COM_CWH_BIO_001",2034,330.0058129
"Region1","COM_CWH_BIO_001",2035,357.1337428
"Region1","COM_CWH_DSL_001",2018,41.78543002
"Region1","COM_CWH_DSL_001",2019,38.30331085
"Region1","COM_CWH_DSL_001",2020,34.82119168
"Region1","COM_CWH_DSL_001",2021,31.33907251
"Region1","COM_CWH_DSL_001",2022,27.85695335
"Region1","COM_CWH_DSL_001",2023,24.37483418
"Region1","COM_CWH_DSL_001",2024,20.89271501
"Region1","COM_CWH_DSL_001",2025,17.41059584
"Region1","COM_CWH_DSL_001",2026,13.92847667
"Region1","COM_CWH_DSL_001",2027,10.4463575
"Region1","COM_CWH_DSL_001",2028,6.964238337
"Region1","COM_CWH_DSL_001",2029,3.482119168
"Region1","COM_CWH_KER_001",2018,2.968769451
"Region1","COM_CWH_KER_001",2019,2.721371997
"Region1","COM_CWH_KER_001",2020,2.473974542
"Region1","COM_CWH_KER_001",2021,2.226577088
"Region1","COM_CWH_KER_001",2022,1.979179634
"Region1","COM_CWH_KER_001",2023,1.73178218
"Region1","COM_CWH_KER_001",2024,1.484384725
"Region1","COM_CWH_KER_001",2025,1.236987271
"Region1","COM_CWH_KER_001",2026,0.989589817
"Region1","COM_CWH_KER_001",2027,0.742192363
"Region1","COM_CWH_KER_001",2028,0.494794908
"Region1","COM_CWH_KER_001",2029,0.247397454
"Region1","COM_CWH_LPG_001",2018,10.95475927
"Region1","COM_CWH_LPG_001",2019,10.04186267
"Region1","COM_CWH_LPG_001",2020,9.128966061
"Region1","COM_CWH_LPG_001",2021,8.216069455
"Region1","COM_CWH_LPG_001",2022,7.303172849
"Region1","COM_CWH_LPG_001",2023,6.390276243
"Region1","COM_CWH_LPG_001",2024,5.477379637
"Region1","COM_CWH_LPG_001",2025,4.564483031
"Region1","COM_CWH_LPG_001",2026,3.651586424
"Region1","COM_CWH_LPG_001",2027,2.738689818
"Region1","COM_CWH_LPG_001",2028,1.825793212
"Region1","COM_CWH_LPG_001",2029,0.912896606
"Region1","COM_CWH_NGS_001",2018,12.17195475
"Region1","COM_CWH_NGS_001",2019,11.15762519
"Region1","COM_CWH_NGS_001",2020,10.14329562
"Region1","COM_CWH_NGS_001",2021,9.128966061
"Region1","COM_CWH_NGS_001",2022,8.114636499
"Region1","COM_CWH_NGS_001",2023,7.100306936
"Region1","COM_CWH_NGS_001",2024,6.085977374
"Region1","COM_CWH_NGS_001",2025,5.071647812
"Region1","COM_CWH_NGS_001",2026,4.057318249
"Region1","COM_CWH_NGS_001",2027,3.042988687
"Region1","COM_CWH_NGS_001",2028,2.028659125
"Region1","COM_CWH_NGS_001",2029,1.014329562
"Region1","COM_EL_APP_001",2018,246.54
"Region1","COM_EL_APP_001",2019,267.15
"Region1","COM_EL_APP_001",2020,289.49
"Region1","COM_EL_APP_001",2021,313.7
"Region1","COM_EL_APP_001",2022,339.93
"Region1","COM_EL_APP_001",2023,368.36
"Region1","COM_EL_APP_001",2024,399.16
"Region1","COM_EL_APP_001",2025,432.55
"Region1","COM_EL_APP_001",2026,468.72
"Region1","COM_EL_APP_001",2027,507.91
"Region1","COM_EL_APP_001",2028,550.39
"Region1","COM_EL_APP_001",2029,596.41
"Region1","COM_EL_APP_001",2030,646.29
"Region1","COM_EL_APP_001",2031,700.33
"Region1","COM_EL_APP_001",2032,758.9
"Region1","COM_EL_APP_001",2033,822.36
"Region1","COM_EL_APP_001",2034,891.13
"Region1","COM_EL_APP_001",2035,965.65
"Region1","IMP_DSL",2018,1559.90369507861
