REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2018,274.188543862404
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2019,288.348983380491
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2020,525.089302445758
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2021,564.629320968028
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2022,592.163885522355
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2023,632.542039932481
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2024,660.484676564634
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2025,692.475810866861
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2026,702.745721419895
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2027,704.962366665231
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2028,704.962366665231
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2029,704.962366665231
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2030,704.962366665231
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2031,704.962366665231
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2032,704.962366665231
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2033,704.962366665231
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2034,704.962366665231
"Region1","S1D1B1","BIODSL_PROD_001",1,"BIO_OIL",2035,679.998306018517
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2018,0.035533296339814
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2019,41.8797999719021
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2020,132.77102019436
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2021,132.68515042336
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2022,133.476329939232
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2023,132.206235030555
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2024,129.290908845192
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2025,241.482301580014
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2026,241.482301580014
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2027,241.482301580014
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2028,234.48365913713
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2029,218.84825963014
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2030,137.419143831403
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2031,234.757732029157
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2032,76.9512640327888
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2034,44.470744237922
"Region1","S1D1B1","BIOETH_PROD_001",1,"BIO_MOLASSE",2035,20.145638660077
"Region1","S1D1B1","COM_CWH_BIO_001",1,"BIO",2022,156.285685583507
"Region1","S1D1B1","COM_CWH_BIO_001",1,"BIO",2030,510.598020373515
"Region1","S1D1B1","COM_CWH_BIO_001",1,"BIO",2032,845.410593459346
"Region1","S1D1B1","COM_CWH_BIO_001",1,"BIO",2033,379.041049720323
"Region1","S1D1B1","COM_CWH_BIO_001",1,"BIO",2034,624.183493285417
"Region1","S1D1B1","COM_CWH_DSL_001",1,"DSL",2018,51.9396271224363
"Region1","S1D1B1","COM_CWH_DSL_001",1,"DSL",2019,72.4481007187441
"Region1","S1D1B1","COM_CWH_DSL_001",1,"DSL",2021,103.900160458693
"Region1","S1D1B1","COM_CWH_KER_001",1,"KER",2019,5.14728957253641
"Region1","S1D1B1","COM_CWH_KER_001",1,"KER",2020,3.35325436586491
"Region1","S1D1B1","COM_CWH_KER_001",1,"KER",2021,5.14728957253641
"Region1","S1D1B1","COM_CWH_KER_001",1,"KER",2022,5.14728957253641
"Region1","S1D1B1","COM_CWH_KER_001",1,"KER",2023,5.14728957253641
"Region1","S1D1B1","COM_CWH_KER_001",1,"KER",2024,5.14728957253641
"Region1","S1D1B1","COM_CWH_LPG_001",1,"LPG",2018,15.1131819396752
"Region1","S1D1B1","COM_CWH_LPG_001",1,"LPG",2028,7.87259054387235
"Region1","S1D1B1","COM_CWH_NGS_001",1,"NGS_002",2018,19.9835080446561
"Region1","S1D1B1","COM_CWH_NGS_001",1,"NGS_002",2019,26.9703291999033
"Region1","S1D1B1","COM_CWH_NGS_001",1,"NGS_002",2021,14.9876310310294
"Region1","S1D1B1","COM_CWH_NGS_001",1,"NGS_002",2023,10.6515255565557
"Region1","S1D1B1","COM_CWH_NGS_001",1,"NGS_002",2024,7.56491904785581
"Region1","S1D1B1","COM_CWH_NGS_001",1,"NGS_002",2029,1.26081984089497
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2018,89.3908629441624
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2019,96.8636693255983
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2020,104.963741841914
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2021,113.741841914431
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2022,123.252356780276
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2023,133.560551124003
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2024,144.728063814358
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2025,156.83466279913
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2026,169.94923857868
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2027,184.158810732415
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2028,199.561276287165
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2029,216.247280638144
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2030,234.332849891226
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2031,253.926758520667
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2032,275.163161711385
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2033,298.172588832487
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2034,323.107324147933
"Region1","S1D1B1","COM_EL_APP_001",1,"ELC_002",2035,350.126903553299
"Region1","S1D1B1","IND_CHEM_BIO_001",1,"BIO",2018,94.7092909967846
"Region1","S1D1B1","IND_CHEM_BIO_001",1,"BIO",2019,64.4501647458781
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2018,551.388523326082
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2020,598.722695267403
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2022,1617.92322226271
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2023,1617.92322226271
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2025,1035.71427670734
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2029,3548.36005446657
"Region1","S1D1B1","IND_CHEM_COA_001",1,"COA",2033,1035.03159611744
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2018,64.5434418097448
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2019,64.5434418097448
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2021,28.2231293772851
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2022,83.1696763371243
"Region1","S1D1B1","IND_CHEM_DSL_001",1,"DSL",2023,83.1696763371243
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2018,140.195298186005
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2019,113.240910122354
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2020,85.8251624173672
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2021,140.195298186005
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2022,93.455450318415
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2023,147.97794308364
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2024,147.97794308364
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2025,101.240031010734
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2026,176.645014643464
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2027,176.645014643463
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2029,183.866313126537
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2031,313.373999999485
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2032,65.8732646857978
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2034,221.071535628709
"Region1","S1D1B1","IND_CHEM_ELC_001",1,"ELC_002",2035,313.373999999485
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2018,109.691861122067
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2020,211.315281913142
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2021,415.284891315428
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2023,495.691243720725
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2024,495.691243720725
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2025,495.691243720725
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2026,495.691243720725
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2029,390.982527572984
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2031,702.241359433165
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2032,663.477502054859
"Region1","S1D1B1","IND_CHEM_NGS_001",1,"NGS_002",2033,709.313684748973
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2018,974.319086787772
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2020,119.473471809469
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2022,1940.19605205946
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2023,2104.17226641044
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2025,2957.13685490153
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2027,829.746005743549
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2030,4096.51948941961
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2032,1870.56300971019
"Region1","S1D1B1","IND_CMNT_COA_001",1,"COA",2033,4096.51948941961
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2018,15.615861731805
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2019,15.615861731805
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2020,15.615861731805
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2022,19.8781646434614
"Region1","S1D1B1","IND_CMNT_DSL_001",1,"DSL",2026,19.8781646434614
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2018,28.3912764949593
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2019,28.3912764949593
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2020,28.3912764949593
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2021,32.0164810381038
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2022,35.8211821632163
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2023,35.8211821632163
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2024,35.8211821632163
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2025,37.1873604560456
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2026,37.1873604560456
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2027,37.1873604560456
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2028,41.2799641485983
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2029,41.2799641485983
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2030,41.2799641485983
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2031,46.5508900240024
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2032,46.5508900240024
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2033,46.5508900240024
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2034,73.6808002546689
"Region1","S1D1B1","IND_CMNT_ELC_001",1,"ELC_002",2035,73.6808002546689
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2018,160.996455189559
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2019,191.806892801821
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2022,784.09171185392
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2027,828.758353428962
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2028,828.758353428962
"Region1","S1D1B1","IND_CMNT_NGS_001",1,"NGS_002",2030,828.758353428962
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2018,168.701170917092
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2019,168.701170917092
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2021,168.701170917092
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2022,168.701170917092
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2023,168.701170917092
"Region1","S1D1B1","IND_FOOD_BIO_001",1,"BIO",2025,278.638765893272
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2018,537.309800135121
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2020,413.499104822075
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2022,1353.63379749819
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2026,2455.41213110949
"Region1","S1D1B1","IND_FOOD_COA_001",1,"COA",2027,2468.17478391839
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2018,119.6266648253
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2019,123.140094387581
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2021,122.139971815325
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2022,123.140094387581
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2023,104.691404350979
"Region1","S1D1B1","IND_FOOD_DSL_001",1,"DSL",2026,115.575764787131
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2018,76.4235595262602
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2019,76.4235595262601
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2020,76.4235595262601
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2021,75.3748317911512
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2022,76.4235595262602
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2023,79.2679021905658
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2024,107.746430757891
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2025,132.261342458303
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2026,195.543752737973
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2028,195.543752737973
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2030,195.543752737973
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2032,28.6943005801305
"Region1","S1D1B1","IND_FOOD_ELC_001",1,"ELC_002",2035,198.469020564516
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2018,58.1779428422274
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2019,79.1270899639964
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2020,79.1270899639964
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2021,79.1270899639964
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2022,0.732415128859838
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2023,64.8329088897429
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2024,91.9146013857339
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2025,51.5553888232829
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2028,121.614041443672
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2029,121.614041443672
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2033,282.824245048088
"Region1","S1D1B1","IND_FOOD_NGS_001",1,"NGS_002",2034,492.662740448649
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO",2019,77.0195671693736
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO",2022,87.1141658165817
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO",2030,255.58072929793
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO",2032,377.624596273879
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO",2035,476.511779080764
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO_AUTOPRD",2019,77.0195671693736
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO_AUTOPRD",2022,87.1141658165817
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO_AUTOPRD",2030,255.58072929793
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO_AUTOPRD",2032,377.624596273879
"Region1","S1D1B1","IND_OTH_BIO",1,"BIO_AUTOPRD",2035,476.511779080764
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2018,538.618281363307
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2022,807.611646977204
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2023,658.686782962466
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2026,506.250825506541
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2027,886.531455366902
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2030,713.308483397668
"Region1","S1D1B1","IND_OTH_COA_001",1,"COA",2032,1827.45872010747
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2018,147.959525861481
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2019,147.959525861481
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2020,69.8846781725888
"Region1","S1D1B1","IND_OTH_DSL_001",1,"DSL",2022,159.720812437369
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2018,72.1896380501694
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2020,227.602221133077
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2021,230.426204036708
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2022,315.790911073367
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2023,315.790911073367
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2024,226.930161367137
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2025,370.140439551811
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2026,694.689144960212
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2027,578.830020869269
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2028,489.596275193705
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2029,530.184372459866
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2030,546.351237798226
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2031,824.390175397907
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2032,542.298661153955
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2033,774.56635458091
"Region1","S1D1B1","IND_OTH_ELC_001",1,"ELC_002",2035,219.949101880285
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2018,304.485211337297
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2019,512.871637603809
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2020,512.871637603809
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2021,327.048412470861
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2023,547.466823399458
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2024,394.610424635289
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2025,576.063182056393
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2026,520.635909186645
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2027,143.20805841316
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2028,178.544255595373
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2029,696.769882398214
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2030,301.026325275222
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2031,604.957498010214
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2032,696.769882398214
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2033,169.050237704081
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2034,1016.52642991296
"Region1","S1D1B1","IND_OTH_NGS_001",1,"NGS_002",2035,1438.12816024027
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2018,661.803725404883
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2020,2288.78056120377
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2023,162.455980855693
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2026,2592.9885306744
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2029,3744.41532139202
"Region1","S1D1B1","IND_TEXT_COA_001",1,"COA",2032,3744.41532139202
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2018,45.5552137273857
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2020,5.68751945617465
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2022,45.5552137273857
"Region1","S1D1B1","IND_TEXT_DSL_001",1,"DSL",2026,45.5552137273857
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2018,197.80044215684
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2019,203.442388959166
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2020,203.442388959166
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2021,83.514295538491
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2022,203.442388959166
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2024,203.442388959166
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2025,203.442388959166
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2026,203.442388959166
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2027,28.7602617268806
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2028,208.255342494131
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2029,208.255342494131
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2030,208.255342494131
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2032,216.132721378415
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2033,216.132721378415
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2034,331.863905050123
"Region1","S1D1B1","IND_TEXT_ELC_001",1,"ELC_002",2035,391.641698005093
"Region1","S1D1B1","IND_TEXT_NGS_001",1,"NGS_002",2019,49.0037588709678
"Region1","S1D1B1","IND_TEXT_NGS_001",1,"NGS_002",2021,57.6461232809847
"Region1","S1D1B1","IND_TEXT_NGS_001",1,"NGS_002",2023,99.7331604860486
"Region1","S1D1B1","IND_TEXT_NGS_001",1,"NGS_002",2027,99.7331604860486
"Region1","S1D1B1","IND_TEXT_NGS_001",1,"NGS_002",2030,128.370125652565
"Region1","S1D1B1","IND_TEXT_NGS_001",1,"NGS_002",2033,180.501015192168
"Region1","S1D1B1","IND_TEXT_NGS_001",1,"NGS_002",2035,143.590940039524
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2018,0.920185748686073
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2019,28.9055199847095
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2020,55.302977033481
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2021,82.0308398349391
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2022,109.098653042904
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2023,136.516219915725
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2024,164.293672202687
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2025,192.441337693457
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2026,247.514389991363
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2027,249.890622944294
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2028,279.214503802158
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2029,308.953327308242
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2030,339.119168753329
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2031,365.686543627483
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2032,392.705939254646
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2033,472.587568913689
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2034,472.587568913689
"Region1","S1D1B1","NGS_DISTRIB",1,"NGS_002",2035,698.277269764667
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2018,989.797299017075
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2019,1186.65696864225
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2020,1381.41987162697
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2021,1382.5427367023
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2022,1382.5427367023
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2023,1382.5427367023
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2024,1382.5427367023
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2025,1919.88787688579
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2026,2119.03778516197
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2027,2241.12499264537
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2028,2254.21976809604
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2029,2368.4381381111
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2030,2368.59663874901
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2031,2401.16761977022
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2032,2437.79643184864
"Region1","S1D1B1","NGS_PIPELINE",1,"NGS_001",2033,2611.67100441531
